Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
88,172.217.0.110-192.168.50.8-80-59132-6,192.168.50.8,59132,172.217.0.110,80,6,51:43.2,95597710,21,20,20,0,1,0,0.952380952,0.21821789,0,0,0,0,0.209210032,0.428880566,2389942.75,4238069.361,10019931,1,95597710,4779885.5,5010846.578,10046406,1,90293036,4752265.053,5146592.817,10046454,2,0,0,0,0,420,640,0.219670534,0.209210032,0,1,0.5,0.506060827,0.256097561,0,0,0,0,0,1,0,0,0,0.512195122,0.952380952,0,420,0,0,0,0,0,0,21,20,20,0,16383,250,19,20,26475.77778,29.3844252,26522,26437,10006079.11,5194.514136,10019931,10004309,0,0,BENIGN
2534,172.16.0.5-192.168.50.1-634-10656-17,172.16.0.5,634,192.168.50.1,10656,17,51:43.2,74212,200,0,88000,0,440,440,440,0,0,0,0,0,1185792.055,2694.981944,372.9246231,422.1926165,1981,2,74212,372.9246231,422.1926165,1981,2,0,0,0,0,0,0,0,0,0,4024,0,2694.981944,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,4024,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
85,192.168.50.8-104.36.115.113-59149-443-6,192.168.50.8,59149,104.36.115.113,443,6,51:43.2,95550752,22,20,51,0,31,0,2.318181818,6.409712598,0,0,0,0,0.533747762,0.43955698,2330506.146,4203258.43,10009960,2,95550752,4550035.81,4993020.004,10030849,2,90277384,4751441.263,5145699.499,10030921,2,0,0,0,0,440,400,0.230244132,0.209312848,0,31,1.209302326,4.678003947,21.88372093,0,0,0,0,0,1,0,0,0,1.238095238,2.318181818,0,440,0,0,0,0,0,0,22,51,20,0,16425,4756,20,20,20916.4,43.98282493,20989,20857,9534158.5,1504464.314,10009960,5252378,0,0,BENIGN
84,192.168.50.8-72.21.91.29-59162-80-6,192.168.50.8,59162,72.21.91.29,80,6,51:43.3,95488268,21,20,20,0,1,0,0.952380952,0.21821789,0,0,0,0,0.209449814,0.429372119,2387206.7,4235329.269,10018473,1,95488268,4774413.4,5010302.142,10046448,1,90293203,4752273.842,5146602.457,10046545,2,0,0,0,0,420,640,0.219922305,0.209449814,0,1,0.5,0.506060827,0.256097561,0,0,0,0,0,1,0,0,0,0.512195122,0.952380952,0,420,0,0,0,0,0,0,21,20,20,0,16228,288,19,20,27966.44444,57.34786638,28074,27869,10004586.78,5207.776344,10018473,10002701,0,0,BENIGN
1010,172.16.0.5-192.168.50.1-634-33868-17,172.16.0.5,634,192.168.50.1,33868,17,51:43.3,76564,200,0,88000,0,440,440,440,0,0,0,0,0,1149365.237,2612.19372,384.7437186,434.6938429,1842,1,76564,384.7437186,434.6938429,1842,1,0,0,0,0,0,0,0,0,0,4696,0,2612.19372,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,4696,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
90,172.217.0.110-192.168.50.8-80-59134-6,192.168.50.8,59134,172.217.0.110,80,6,51:43.3,95441625,21,20,20,0,1,0,0.952380952,0.21821789,0,0,0,0,0.209552174,0.429581957,2386040.625,4235881.507,10019970,1,95441625,4772081.25,5010906.88,10046430,1,90308541,4753081.105,5147477.655,10046403,1,0,0,0,0,420,640,0.220029783,0.209552174,0,1,0.5,0.506060827,0.256097561,0,0,0,0,0,1,0,0,0,0.512195122,0.952380952,0,420,0,0,0,0,0,0,21,20,20,0,16383,250,19,20,26464.33333,26.05762844,26499,26418,10007816.89,6874.678091,10019970,10004286,0,0,BENIGN
89,172.217.0.110-192.168.50.8-80-59133-6,192.168.50.8,59133,172.217.0.110,80,6,51:43.3,95426030,21,20,20,0,1,0,0.952380952,0.21821789,0,0,0,0,0.20958642,0.429652161,2385650.75,4235139.351,10019960,1,95426030,4771301.5,5010045.232,10046456,1,90293032,4752264.842,5146586.1,10046500,1,0,0,0,0,420,640,0.220065741,0.20958642,0,1,0.5,0.506060827,0.256097561,0,0,0,0,0,1,0,0,0,0.512195122,0.952380952,0,420,0,0,0,0,0,0,21,20,20,0,16383,250,19,20,26502.11111,39.05587166,26553,26435,10006048.11,5217.123739,10019960,10004264,0,0,BENIGN
1,192.168.50.8-54.210.144.213-59147-443-6,192.168.50.8,59147,54.210.144.213,443,6,51:43.3,10752566,5,6,4,62,1,0,0.8,0.447213595,31,0,10.33333333,16.00833116,6.138069741,1.023011623,1075256.6,3143252.701,10003798,1,10752566,2688141.5,4926703.454,10062049,1,10693939,2138787.8,4437648.824,10061989,2,0,0,0,0,100,168,0.465005283,0.55800634,0,31,5.583333333,11.88167675,141.1742424,0,0,0,0,0,1,0,0,1,6.090909091,0.8,10.33333333,100,0,0,0,0,0,0,5,4,6,62,16425,114,3,20,58252,0,58252,58252,10003798,0,10003798,10003798,0,0,BENIGN
3191,172.16.0.5-192.168.50.1-634-9494-17,172.16.0.5,634,192.168.50.1,9494,17,51:43.4,42517,200,0,88000,0,440,440,440,0,0,0,0,0,2069760.331,4704.000753,213.6532663,334.9862584,3250,1,42517,213.6532663,334.9862584,3250,1,0,0,0,0,0,0,0,0,0,6328,0,4704.000753,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,6328,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
1704,172.16.0.5-192.168.50.1-634-22410-17,172.16.0.5,634,192.168.50.1,22410,17,51:43.4,45812,200,0,88000,0,440,440,440,0,0,0,0,0,1920894.089,4365.668384,230.2110553,647.5055912,8743,1,45812,230.2110553,647.5055912,8743,1,0,0,0,0,0,0,0,0,0,5560,0,4365.668384,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,5560,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
1905,172.16.0.5-192.168.50.1-634-58115-17,172.16.0.5,634,192.168.50.1,58115,17,51:43.4,36434,200,0,88000,0,440,440,440,0,0,0,0,0,2415326.344,5489.378053,183.0854271,234.0068369,1516,1,36434,183.0854271,234.0068369,1516,1,0,0,0,0,0,0,0,0,0,4528,0,5489.378053,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,4528,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
128,192.168.50.8-72.21.91.29-59104-80-6,192.168.50.8,59104,72.21.91.29,80,6,51:43.4,116700629,28,28,904,1576,440,0,32.28571429,115.1549221,788,0,56.28571429,206.6650282,21.25095658,0.47986031,2121829.618,4057030.818,10018355,1,116672560,4321205.926,4954531.211,10046457,1,116672726,4321212.074,4972478.154,10046446,1,0,0,0,0,560,848,0.239930155,0.239930155,0,788,43.52631579,164.8118088,27162.93233,0,0,0,0,0,1,0,0,1,44.30357143,32.28571429,56.28571429,560,0,0,0,0,0,0,28,904,28,1576,16425,294,25,20,45423.16667,60335.81917,237015,27904,9677290,1069362.72,10018355,6286924,ocsp.digicert.com/,0,BENIGN
28,192.168.50.8-52.203.113.92-59160-443-6,192.168.50.8,59160,52.203.113.92,443,6,51:43.4,40071270,9,10,8,62,1,0,0.888888889,0.333333333,31,0,6.2,13.07074766,1.746887483,0.474155174,2226181.667,4250919.793,10014151,1,40071270,5008908.75,5355218.928,10077662,1,40007476,4445275.111,5272154.638,10077642,1,0,0,0,0,180,200,0.224599819,0.249555355,0,31,3.55,9.400307946,88.36578947,0,0,0,0,0,1,0,0,1,3.736842105,0.888888889,6.2,180,0,0,0,0,0,0,9,8,10,62,63398,33580,7,20,63489.75,29.62403304,63530,63466,9954260.75,109551.1973,10014151,9790309,0,0,BENIGN
2717,172.16.0.5-192.168.50.1-634-10237-17,172.16.0.5,634,192.168.50.1,10237,17,51:43.4,35221,200,0,88000,0,440,440,440,0,0,0,0,0,2498509.412,5678.430482,176.9899497,214.1480416,1326,1,35221,176.9899497,214.1480416,1326,1,0,0,0,0,0,0,0,0,0,4696,0,5678.430482,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,4696,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
92,192.168.50.8-208.185.50.75-59166-443-6,192.168.50.8,59166,208.185.50.75,443,6,51:43.5,95301325,22,20,73,0,53,0,3.318181818,11.09863296,0,0,0,0,0.765991449,0.440707409,2324422.561,4193104.958,10013298,1,95301325,4538158.333,4993086.556,10046452,1,90308553,4753081.737,5147479.016,10046490,1,0,0,0,0,440,640,0.230846738,0.209860671,0,53,1.720930233,8.021772697,64.34883721,0,0,0,0,0,1,0,0,0,1.761904762,3.318181818,0,440,0,0,0,0,0,0,22,73,20,0,63520,14180,20,20,33205.77778,35.04917181,33273,33157,10001093.56,6895.309821,10013298,9997523,0,0,BENIGN
27,192.168.50.8-52.203.113.92-59165-443-6,192.168.50.8,59165,52.203.113.92,443,6,51:43.5,40022787,9,10,8,62,1,0,0.888888889,0.333333333,31,0,6.2,13.07074766,1.749003636,0.474729558,2223488.167,4248000.236,10002623,1,40022787,5002848.375,5348775.714,10062033,1,39963158,4440350.889,5266327.942,10062044,1,0,0,0,0,180,296,0.224871896,0.249857662,0,31,3.55,9.400307946,88.36578947,0,0,0,0,0,1,0,0,1,3.736842105,0.888888889,6.2,180,0,0,0,0,0,0,9,8,10,62,16214,123,7,20,59376.5,33.8476981,59423,59349,9946250.25,112722.1671,10002623,9777167,0,0,BENIGN
2434,172.16.0.5-192.168.50.1-634-14729-17,172.16.0.5,634,192.168.50.1,14729,17,51:43.5,92365,200,0,88000,0,440,440,440,0,0,0,0,0,952741.8394,2165.322362,464.1457286,1710.64136,21552,1,92365,464.1457286,1710.64136,21552,1,0,0,0,0,0,0,0,0,0,5656,0,2165.322362,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,5656,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
133,192.168.50.8-96.6.27.46-59153-443-6,192.168.50.8,59153,96.6.27.46,443,6,51:43.5,119743393,37,42,17768,2628,3036,0,480.2162162,925.7602022,438,0,62.57142857,155.1259351,170.3309008,0.659744125,1535171.705,3587882.15,10017636,0,119714586,3325405.167,4727195.751,10046407,1,119714613,2919868.61,4594745.181,10046507,0,0,0,0,0,740,1104,0.308994084,0.350750041,0,3036,254.9625,668.8004271,447294.0112,0,0,0,0,0,1,0,0,1,258.1898734,480.2162162,62.57142857,740,0,0,0,0,0,0,37,17768,42,2628,16315,556,30,20,82452.25,97034.72755,244626,28658,9893763,154558.8066,10017636,9507741,0,0,BENIGN
785,172.16.0.5-192.168.50.1-634-43489-17,172.16.0.5,634,192.168.50.1,43489,17,51:43.6,52721,200,0,88000,0,440,440,440,0,0,0,0,0,1669164.09,3793.55475,264.9296482,314.2664942,1457,0,52721,264.9296482,314.2664942,1457,0,0,0,0,0,0,0,0,0,0,4360,0,3793.55475,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,4360,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
1666,172.16.0.5-192.168.50.1-634-4625-17,172.16.0.5,634,192.168.50.1,4625,17,51:43.6,28116,200,0,88000,0,440,440,440,0,0,0,0,0,3129890.454,7113.387395,141.2864322,141.5955735,370,0,28116,141.2864322,141.5955735,370,0,0,0,0,0,0,0,0,0,0,4096,0,7113.387395,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,4096,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
203,172.217.0.226-192.168.50.8-443-59170-6,192.168.50.8,59170,172.217.0.226,443,6,51:43.6,100370681,42,64,2744,3088,175,0,65.33333333,72.89306122,118,0,48.25,44.53569997,58.10461722,1.056085292,955911.2476,6444602.524,58455120,0,100303833,2446434.951,10224755.05,58522205,1,100344142,1592764.159,8290503.759,58481659,1,1,0,0,0,864,1280,0.418448889,0.637636403,0,175,56.14018692,58.63758995,3438.366955,0,0,1,0,0,1,0,0,1,56.66981132,65.33333333,48.25,864,0,0,0,0,0,0,42,2744,64,3088,16260,313,25,20,326848.6667,62282.10902,370508,255527,33010169.67,23939819.11,58455120,10931904,0,0,BENIGN
1604,172.16.0.5-192.168.50.1-634-39546-17,172.16.0.5,634,192.168.50.1,39546,17,51:43.6,132963,200,0,88000,0,440,440,440,0,0,0,0,0,661838.2558,1504.177854,668.1557789,7135.21235,100754,0,132963,668.1557789,7135.21235,100754,0,0,0,0,0,0,0,0,0,0,5632,0,1504.177854,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,5632,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
890,172.16.0.5-192.168.50.1-634-13855-17,172.16.0.5,634,192.168.50.1,13855,17,51:43.6,52139,200,0,88000,0,440,440,440,0,0,0,0,0,1687796.084,3835.90019,262.0050251,336.0156396,1784,0,52139,262.0050251,336.0156396,1784,0,0,0,0,0,0,0,0,0,0,4000,0,3835.90019,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,4000,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
38,192.168.50.8-35.173.44.140-59167-443-6,192.168.50.8,59167,35.173.44.140,443,6,51:43.7,40376804,11,12,10,62,1,0,0.909090909,0.301511345,31,0,5.166666667,12.06673363,1.783202058,0.569633991,1835309.273,3942427.477,10017703,1,40376804,4037680.4,5188397.405,10077606,2,40316737,3665157.909,5074713.313,10077646,1,0,0,0,0,220,360,0.272433648,0.297200343,0,31,3.041666667,8.624934362,74.38949275,0,0,0,0,0,1,0,0,1,3.173913043,0.909090909,5.166666667,220,0,0,0,0,0,0,11,10,12,62,16236,122,9,20,59917.5,28.95398648,59944,59882,10006003.25,7799.890443,10017703,10002071,0,0,BENIGN
37,192.168.50.8-35.173.44.140-59168-443-6,192.168.50.8,59168,35.173.44.140,443,6,51:43.7,40376613,11,12,10,62,1,0,0.909090909,0.301511345,31,0,5.166666667,12.06673363,1.783210494,0.569636685,1835300.591,3944497.45,10018106,1,40376613,4037661.3,5191740.525,10077630,2,40316850,3665168.182,5077795.377,10077632,1,0,0,0,0,220,240,0.272434937,0.297201749,0,31,3.041666667,8.624934362,74.38949275,0,0,0,0,0,1,0,0,1,3.173913043,0.909090909,5.166666667,220,0,0,0,0,0,0,11,10,12,62,63487,32120,9,20,59523.5,55.66866264,59588,59452,10010296.25,8967.832119,10018106,10002487,0,0,BENIGN
2491,172.16.0.5-192.168.50.1-634-33986-17,172.16.0.5,634,192.168.50.1,33986,17,51:43.7,41258,200,0,88000,0,440,440,440,0,0,0,0,0,2132919.676,4847.544719,207.3266332,282.2785157,1705,1,41258,207.3266332,282.2785157,1705,1,0,0,0,0,0,0,0,0,0,4000,0,4847.544719,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,4000,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
94,192.168.50.8-72.21.91.29-59105-80-6,192.168.50.8,59105,72.21.91.29,80,6,51:43.7,95067565,21,20,20,0,1,0,0.952380952,0.21821789,0,0,0,0,0.210376694,0.431272222,2376689.125,4228787.371,10018416,1,95067565,4753378.25,5009324.678,10046325,1,90293032,4752264.842,5146593.117,10046374,1,0,0,0,0,420,640,0.220895528,0.210376694,0,1,0.5,0.506060827,0.256097561,0,0,0,0,0,1,0,0,0,0.512195122,0.952380952,0,420,0,0,0,0,0,0,21,20,20,0,16228,292,19,20,27933.55556,53.09216305,28003,27836,10004618.56,5174.448983,10018416,10002819,0,0,BENIGN
1600,172.16.0.5-192.168.50.1-634-6312-17,172.16.0.5,634,192.168.50.1,6312,17,51:43.7,39471,200,0,88000,0,440,440,440,0,0,0,0,0,2229484.938,5067.011223,198.3467337,263.3206084,1592,0,39471,198.3467337,263.3206084,1592,0,0,0,0,0,0,0,0,0,0,6152,0,5067.011223,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,6152,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
127,192.168.50.254-224.0.0.5-0-0-0,192.168.50.254,0,224.0.0.5,0,0,51:43.7,113714745,42,0,0,0,0,0,0,0,0,0,0,0,0,0.369345242,2773530.366,4255587.73,9890905,0,113714745,2773530.366,4255587.73,9890905,0,0,0,0,0,0,0,0,0,0,0,0,0.369345242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,-1,-1,0,0,287714.1667,996654.4188,3452517,3,9188514.167,1157074.913,9890905,5608466,0,0,BENIGN
2875,172.16.0.5-192.168.50.1-634-63839-17,172.16.0.5,634,192.168.50.1,63839,17,51:43.7,38796,200,0,88000,0,440,440,440,0,0,0,0,0,2268275.08,5155.170636,194.9547739,451.6836438,4973,1,38796,194.9547739,451.6836438,4973,1,0,0,0,0,0,0,0,0,0,1344,0,5155.170636,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,1344,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
791,172.16.0.5-192.168.50.1-634-59708-17,172.16.0.5,634,192.168.50.1,59708,17,51:43.8,36705,200,0,88000,0,440,440,440,0,0,0,0,0,2397493.529,5448.848931,184.4472362,230.5989478,1157,1,36705,184.4472362,230.5989478,1157,1,0,0,0,0,0,0,0,0,0,0,0,5448.848931,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2634,172.16.0.5-192.168.50.1-634-52866-17,172.16.0.5,634,192.168.50.1,52866,17,51:43.8,36930,200,0,88000,0,440,440,440,0,0,0,0,0,2382886.542,5415.651232,185.5778894,412.194794,4906,1,36930,185.5778894,412.194794,4906,1,0,0,0,0,0,0,0,0,0,0,0,5415.651232,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2746,172.16.0.5-192.168.50.1-634-11288-17,172.16.0.5,634,192.168.50.1,11288,17,51:43.8,45304,200,0,88000,0,440,440,440,0,0,0,0,0,1942433.339,4414.621225,227.6582915,577.579986,5067,1,45304,227.6582915,577.579986,5067,1,0,0,0,0,0,0,0,0,0,3320,0,4414.621225,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,3320,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2040,172.16.0.5-192.168.50.1-5050-634-17,192.168.50.1,634,172.16.0.5,5050,17,51:43.8,1,2,0,880,0,440,440,440,0,0,0,0,0,8.80E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,660,440,0,0,0,0,0,0,0,0,2,880,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,DrDoS_DNS
2761,172.16.0.5-192.168.50.1-634-16993-17,172.16.0.5,634,192.168.50.1,16993,17,51:43.8,53527,200,0,88000,0,440,440,440,0,0,0,0,0,1644030.116,3736.432081,268.9798995,327.8140172,1548,0,53527,268.9798995,327.8140172,1548,0,0,0,0,0,0,0,0,0,0,4000,0,3736.432081,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,4000,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
107,192.168.50.8-208.185.50.80-59169-443-6,192.168.50.8,59169,208.185.50.80,443,6,51:43.9,95909509,22,20,73,0,53,0,3.318181818,11.09863296,0,0,0,0,0.761134123,0.437912783,2339256.317,4203302.794,10013125,1,95909509,4567119.476,4996928.984,10046349,1,90293125,4752269.737,5146597.566,10046469,1,0,0,0,0,440,640,0.229382886,0.208529897,0,53,1.720930233,8.021772697,64.34883721,0,0,0,0,0,1,0,0,0,1.761904762,3.318181818,0,440,0,0,0,0,0,0,22,73,20,0,63104,14202,20,20,33214.6,78.42930291,33353,33128,9557736.1,1396538.499,10013125,5583142,0,0,BENIGN
928,172.16.0.5-192.168.50.1-634-51124-17,172.16.0.5,634,192.168.50.1,51124,17,51:43.9,47202,200,0,88000,0,440,440,440,0,0,0,0,0,1864327.783,4237.108597,237.1959799,337.1995884,2016,1,47202,237.1959799,337.1995884,2016,1,0,0,0,0,0,0,0,0,0,6400,0,4237.108597,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,6400,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,32,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
1827,172.16.0.5-192.168.50.1-634-18662-17,172.16.0.5,634,192.168.50.1,18662,17,51:43.9,36890,200,0,88000,0,440,440,440,0,0,0,0,0,2385470.317,5421.523448,185.3768844,237.2777933,1609,1,36890,185.3768844,237.2777933,1609,1,0,0,0,0,0,0,0,0,0,4240,0,5421.523448,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,4240,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
862,172.16.0.5-192.168.50.1-634-54618-17,172.16.0.5,634,192.168.50.1,54618,17,51:44.0,44159,200,0,88000,0,440,440,440,0,0,0,0,0,1992798.75,4529.088068,221.9045226,292.7028968,1465,1,44159,221.9045226,292.7028968,1465,1,0,0,0,0,0,0,0,0,0,3540,0,4529.088068,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,3540,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
3071,172.16.0.5-192.168.50.1-634-51669-17,172.16.0.5,634,192.168.50.1,51669,17,51:44.0,83861,200,0,88000,0,440,440,440,0,0,0,0,0,1049355.481,2384.898821,421.4120603,2290.898146,24766,1,83861,421.4120603,2290.898146,24766,1,0,0,0,0,0,0,0,0,0,0,0,2384.898821,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2066,172.16.0.5-192.168.50.1-634-62377-17,172.16.0.5,634,192.168.50.1,62377,17,51:44.1,39495,200,0,88000,0,440,440,440,0,0,0,0,0,2228130.143,5063.932143,198.4673367,298.1634486,2937,1,39495,198.4673367,298.1634486,2937,1,0,0,0,0,0,0,0,0,0,0,0,5063.932143,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
435,172.16.0.5-192.168.50.1-813-60806-17,172.16.0.5,813,192.168.50.1,60806,17,51:44.1,55931,200,0,88000,0,440,440,440,0,0,0,0,0,1573367.185,3575.83451,281.0603015,814.6361004,7826,1,55931,281.0603015,814.6361004,7826,1,0,0,0,0,0,0,0,0,0,0,0,3575.83451,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2843,172.16.0.5-192.168.50.1-634-23256-17,172.16.0.5,634,192.168.50.1,23256,17,51:44.2,37133,200,0,88000,0,440,440,440,0,0,0,0,0,2369859.694,5386.044758,186.5979899,240.4631457,1470,1,37133,186.5979899,240.4631457,1470,1,0,0,0,0,0,0,0,0,0,0,0,5386.044758,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
215,172.16.0.5-192.168.50.1-634-24518-17,172.16.0.5,634,192.168.50.1,24518,17,51:44.2,38100,200,0,88000,0,440,440,440,0,0,0,0,0,2309711.286,5249.343832,191.4572864,251.9682258,1307,1,38100,191.4572864,251.9682258,1307,1,0,0,0,0,0,0,0,0,0,0,0,5249.343832,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2709,172.16.0.5-192.168.50.1-634-7016-17,172.16.0.5,634,192.168.50.1,7016,17,51:44.3,71310,200,0,88000,0,440,440,440,0,0,0,0,0,1234048.521,2804.655729,358.3417085,859.1902482,6598,1,71310,358.3417085,859.1902482,6598,1,0,0,0,0,0,0,0,0,0,0,0,2804.655729,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
2940,172.16.0.5-192.168.50.1-634-35575-17,172.16.0.5,634,192.168.50.1,35575,17,51:44.4,59237,200,0,88000,0,440,440,440,0,0,0,0,0,1485558.013,3376.268211,297.6733668,797.6796393,5690,0,59237,297.6733668,797.6796393,5690,0,0,0,0,0,0,0,0,0,0,0,0,3376.268211,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,442.2,440,0,0,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,0,1,DrDoS_DNS
